mes,banco,rango_orden,rango_monto,suma_tasa_credito,total_creditos,registros_fuente,fecha_minima,fecha_maxima,tasa_ponderada
2023-10,Banco de Occidente,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,18059.95,556,327,2023-10-06,2023-10-27,32.48192446043166
2023-10,Banco de Occidente,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,27337.02,888,382,2023-10-06,2023-10-27,30.784932432432434
2023-10,Banco de Occidente,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,50269.06,1991,771,2023-10-06,2023-10-27,25.248146659969862
2023-10,Banco de Occidente,6,Mayor a 100 SMLMV,6151.83,284,180,2023-10-06,2023-10-27,21.66137323943662
2023-10,Bancolombia,1,Menor o igual a 3 SMLMV,497199.79,13553,3949,2023-10-06,2023-10-27,36.68558916844979
2023-10,Bancolombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,113219.36,3464,1445,2023-10-06,2023-10-27,32.6845727482679
2023-10,Bancolombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,128113.92,4153,1525,2023-10-06,2023-10-27,30.848523958584156
2023-10,Bancolombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,107578.01,3602,1462,2023-10-06,2023-10-27,29.866188228761796
2023-10,Bancolombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,86443.65,3078,1564,2023-10-06,2023-10-27,28.084356725146197
2023-10,Bancolombia,6,Mayor a 100 SMLMV,9586.73,382,319,2023-10-06,2023-10-27,25.09615183246073
2023-10,Bancoomeva,1,Menor o igual a 3 SMLMV,2416.61,87,81,2023-10-06,2023-10-27,27.77712643678161
2023-10,Bancoomeva,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,5681.43,210,179,2023-10-06,2023-10-27,27.054428571428573
2023-10,Bancoomeva,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,11185.82,422,315,2023-10-06,2023-10-27,26.506682464454975
2023-10,Bancoomeva,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,12232.88,459,318,2023-10-06,2023-10-27,26.651154684095857
2023-10,Bancoomeva,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,10875.59,400,332,2023-10-06,2023-10-27,27.188975
2023-10,Bancoomeva,6,Mayor a 100 SMLMV,314.91,13,13,2023-10-06,2023-10-27,24.223846153846157
2023-10,Coopcentral,1,Menor o igual a 3 SMLMV,56.0,2,2,2023-10-06,2023-10-20,28.0
2023-10,Coopcentral,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,147.0,6,6,2023-10-06,2023-10-27,24.5
2023-10,Coopcentral,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,201.0,8,8,2023-10-13,2023-10-27,25.125
2023-10,Coopcentral,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,214.5,10,10,2023-10-06,2023-10-27,21.45
2023-10,Coopcentral,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,138.0,8,8,2023-10-13,2023-10-27,17.25
2023-10,Coopcentral,6,Mayor a 100 SMLMV,16.0,1,1,2023-10-13,2023-10-13,16.0
2023-10,Finandina,1,Menor o igual a 3 SMLMV,153.63,5,5,2023-10-06,2023-10-20,30.726
2023-10,Finandina,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,4083.09,114,96,2023-10-06,2023-10-27,35.81657894736842
2023-10,Finandina,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,7590.57,226,168,2023-10-06,2023-10-27,33.58659292035398
2023-10,Finandina,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,5929.11,201,152,2023-10-06,2023-10-27,29.498059701492537
2023-10,Finandina,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,1594.34,63,52,2023-10-06,2023-10-27,25.306984126984126
2023-10,Itaú,1,Menor o igual a 3 SMLMV,275.34,11,10,2023-10-06,2023-10-27,25.030909090909088
2023-10,Itaú,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1292.35,47,38,2023-10-06,2023-10-27,27.496808510638296
2023-10,Itaú,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3014.55,112,70,2023-10-06,2023-10-27,26.915625000000002
2023-10,Itaú,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6364.7300000000005,245,124,2023-10-06,2023-10-27,25.97848979591837
2023-10,Itaú,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,11993.07,488,287,2023-10-06,2023-10-27,24.5759631147541
2023-10,Itaú,6,Mayor a 100 SMLMV,2254.4500000000003,98,91,2023-10-06,2023-10-27,23.004591836734697
2023-10,Lulo Bank,1,Menor o igual a 3 SMLMV,9755.960000000001,318,209,2023-10-06,2023-10-27,30.67911949685535
2023-10,Lulo Bank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,10872.720000000001,358,218,2023-10-06,2023-10-27,30.370726256983243
2023-10,Lulo Bank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,15734.77,517,268,2023-10-06,2023-10-27,30.434758220502903
2023-10,Lulo Bank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,14397.93,472,238,2023-10-06,2023-10-27,30.50408898305085
2023-10,Lulo Bank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,4703.07,162,88,2023-10-06,2023-10-27,29.031296296296293
2023-10,MiBanco,1,Menor o igual a 3 SMLMV,79.0,2,2,2023-10-20,2023-10-20,39.5
2023-10,MiBanco,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,158.0,4,4,2023-10-06,2023-10-20,39.5
2023-10,MiBanco,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,39.5,1,1,2023-10-27,2023-10-27,39.5
2023-11,BBVA Colombia,1,Menor o igual a 3 SMLMV,78722.16,2344,1068,2023-11-03,2023-11-24,33.58453924914676
2023-11,BBVA Colombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,100209.63,2993,1167,2023-11-03,2023-11-24,33.48133311059138
2023-11,BBVA Colombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,149171.46,4490,1546,2023-11-03,2023-11-24,33.22304231625835
2023-11,BBVA Colombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,134408.37,4170,1465,2023-11-03,2023-11-24,32.23222302158273
2023-11,BBVA Colombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,89091.73,2989,1484,2023-11-03,2023-11-24,29.80653395784543
2023-11,BBVA Colombia,6,Mayor a 100 SMLMV,1241.86,54,51,2023-11-03,2023-11-24,22.997407407407405
2023-11,Bancien,1,Menor o igual a 3 SMLMV,1378.08,36,34,2023-11-03,2023-11-24,38.28
2023-11,Bancien,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,4249.08,111,90,2023-11-03,2023-11-24,38.28
2023-11,Bancien,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,10756.68,281,186,2023-11-03,2023-11-24,38.28
2023-11,Bancien,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,957.0,25,24,2023-11-03,2023-11-24,38.28
2023-11,Banco AV Villas,1,Menor o igual a 3 SMLMV,4669.31,143,126,2023-11-03,2023-11-24,32.65251748251749
2023-11,Banco AV Villas,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,5842.09,189,155,2023-11-03,2023-11-24,30.9105291005291
2023-11,Banco AV Villas,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,7841.18,268,195,2023-11-03,2023-11-24,29.25813432835821
2023-11,Banco AV Villas,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,8639.5,314,199,2023-11-03,2023-11-24,27.514331210191084
2023-11,Banco AV Villas,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,7352.1900000000005,310,202,2023-11-03,2023-11-24,23.716741935483874
2023-11,Banco AV Villas,6,Mayor a 100 SMLMV,507.96,24,23,2023-11-03,2023-11-24,21.165
2023-11,Banco Agrario,1,Menor o igual a 3 SMLMV,602.36,18,18,2023-11-03,2023-11-24,33.464444444444446
2023-11,Banco Agrario,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1761.52,55,55,2023-11-03,2023-11-24,32.02763636363636
2023-11,Banco Agrario,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,1286.04,47,47,2023-11-03,2023-11-24,27.36255319148936
2023-11,Banco Agrario,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,833.36,33,33,2023-11-03,2023-11-24,25.253333333333334
2023-11,Banco Agrario,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,247.54,11,11,2023-11-03,2023-11-24,22.503636363636364
2023-11,Banco Caja Social,1,Menor o igual a 3 SMLMV,82193.22,2237,1540,2023-11-03,2023-11-24,36.742610639248994
2023-11,Banco Caja Social,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,68872.95999999999,1949,1308,2023-11-03,2023-11-24,35.33758850692662
2023-11,Banco Caja Social,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,67447.58,2089,1233,2023-11-03,2023-11-24,32.28701771182384
2023-11,Banco Caja Social,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,34711.64,1211,697,2023-11-03,2023-11-24,28.663616845582162
2023-11,Banco Caja Social,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,8408.25,315,228,2023-11-03,2023-11-24,26.692857142857143
2023-11,Banco Caja Social,6,Mayor a 100 SMLMV,151.6,7,7,2023-11-03,2023-11-10,21.657142857142855
2023-11,Banco Davibank,1,Menor o igual a 3 SMLMV,249576.57,6523,2296,2023-11-03,2023-11-24,38.26101027134754
2023-11,Banco Davibank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,137767.62000000002,3605,458,2023-11-03,2023-11-24,38.21570596393898
2023-11,Banco Davibank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,164373.11000000002,4316,508,2023-11-03,2023-11-24,38.084594531974055
2023-11,Banco Davibank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,202055.14,5354,802,2023-11-03,2023-11-24,37.73909973851326
2023-11,Banco Davibank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,536349.3300000001,14254,934,2023-11-03,2023-11-24,37.62798723165428
2023-11,Banco Davibank,6,Mayor a 100 SMLMV,4542937.970000001,119423,262,2023-11-03,2023-11-24,38.04072892156453
2023-11,Banco Davivienda,1,Menor o igual a 3 SMLMV,350270.0,10900,3152,2023-11-03,2023-11-24,32.1348623853211
2023-11,Banco Davivienda,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,215325.51,6875,3203,2023-11-03,2023-11-24,31.320074181818182
2023-11,Banco Davivienda,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,174730.59,5481,2036,2023-11-03,2023-11-24,31.879326765188832
2023-11,Banco Davivienda,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,126531.45999999999,4077,1609,2023-11-03,2023-11-24,31.035432916360065
2023-11,Banco Davivienda,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,50669.98,1742,812,2023-11-03,2023-11-24,29.08724454649828
2023-11,Banco Davivienda,6,Mayor a 100 SMLMV,66.76,3,3,2023-11-03,2023-11-24,22.253333333333334
2023-11,Banco Falabella,1,Menor o igual a 3 SMLMV,236343.29,6458,1725,2023-11-03,2023-11-24,36.59697894084856
2023-11,Banco Falabella,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,188404.74,5135,1574,2023-11-03,2023-11-24,36.69030963972736
2023-11,Banco Falabella,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,130224.53,3619,1381,2023-11-03,2023-11-24,35.98356728378005
2023-11,Banco Falabella,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,50346.66,1541,770,2023-11-03,2023-11-24,32.671421155094095
2023-11,Banco Falabella,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,9203.13,313,206,2023-11-03,2023-11-24,29.402971246006388
2023-11,Banco Falabella,6,Mayor a 100 SMLMV,53.06,2,2,2023-11-24,2023-11-24,26.53
2023-11,Banco GNB Sudameris,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,76.25,3,3,2023-11-03,2023-11-24,25.416666666666668
2023-11,Banco GNB Sudameris,6,Mayor a 100 SMLMV,24.97,1,1,2023-11-03,2023-11-03,24.97
2023-11,Banco Mundo Mujer,1,Menor o igual a 3 SMLMV,126474.85,3307,2097,2023-11-03,2023-11-24,38.2445872391896
2023-11,Banco Mundo Mujer,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,68175.68000000001,1781,1028,2023-11-03,2023-11-24,38.2794385176867
2023-11,Banco Mundo Mujer,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,20427.13,536,385,2023-11-03,2023-11-24,38.11031716417911
2023-11,Banco Mundo Mujer,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,695.12,18,17,2023-11-03,2023-11-24,38.617777777777775
2023-11,Banco Pichincha,1,Menor o igual a 3 SMLMV,47.66,2,2,2023-11-03,2023-11-24,23.83
2023-11,Banco Pichincha,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,130.49,5,5,2023-11-03,2023-11-24,26.098000000000003
2023-11,Banco Pichincha,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,279.3,11,10,2023-11-03,2023-11-24,25.39090909090909
2023-11,Banco Pichincha,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,116.38,4,4,2023-11-10,2023-11-24,29.095
2023-11,Banco Pichincha,6,Mayor a 100 SMLMV,29.53,1,1,2023-11-10,2023-11-10,29.53
2023-11,Banco Popular,1,Menor o igual a 3 SMLMV,432.56,13,12,2023-11-03,2023-11-24,33.27384615384615
2023-11,Banco Popular,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1718.54,50,44,2023-11-03,2023-11-24,34.3708
2023-11,Banco Popular,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3943.47,121,93,2023-11-03,2023-11-24,32.59066115702479
2023-11,Banco Popular,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,3752.01,126,86,2023-11-03,2023-11-24,29.777857142857144
2023-11,Banco Popular,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,1825.0300000000002,71,51,2023-11-03,2023-11-24,25.704647887323947
2023-11,Banco Popular,6,Mayor a 100 SMLMV,224.60000000000002,9,7,2023-11-03,2023-11-17,24.95555555555556
2023-11,Banco Serfinanza,1,Menor o igual a 3 SMLMV,2512.33,106,88,2023-11-03,2023-11-24,23.70122641509434
2023-11,Banco Serfinanza,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,9244.59,398,262,2023-11-03,2023-11-24,23.227613065326633
2023-11,Banco Serfinanza,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2959.54,129,100,2023-11-03,2023-11-24,22.942170542635658
2023-11,Banco Serfinanza,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,1896.11,88,74,2023-11-03,2023-11-24,21.546704545454546
2023-11,Banco Serfinanza,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,1610.0800000000002,79,63,2023-11-03,2023-11-24,20.380759493670887
2023-11,Banco Serfinanza,6,Mayor a 100 SMLMV,47.65,2,2,2023-11-17,2023-11-24,23.825
2023-11,Banco Unión,1,Menor o igual a 3 SMLMV,37.99,1,1,2023-11-10,2023-11-10,37.99
2023-11,Banco Unión,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,174.67000000000002,5,5,2023-11-03,2023-11-24,34.934000000000005
2023-11,Banco Unión,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,113.97,3,3,2023-11-03,2023-11-17,37.99
2023-11,Banco Unión,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,37.99,1,1,2023-11-24,2023-11-24,37.99
2023-11,Banco de Bogotá,1,Menor o igual a 3 SMLMV,247952.93,6827,3118,2023-11-03,2023-11-24,36.319456569503444
2023-11,Banco de Bogotá,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,321122.1,8934,3504,2023-11-03,2023-11-24,35.943821356615175
2023-11,Banco de Bogotá,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,213274.06,6110,2425,2023-11-03,2023-11-24,34.90573813420622
2023-11,Banco de Bogotá,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,84193.82,2647,1278,2023-11-03,2023-11-24,31.807261050245565
2023-11,Banco de Bogotá,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,49594.68,1746,1006,2023-11-03,2023-11-24,28.404742268041236
2023-11,Banco de Bogotá,6,Mayor a 100 SMLMV,1953.19,95,82,2023-11-03,2023-11-24,20.559894736842107
2023-11,Banco de Occidente,1,Menor o igual a 3 SMLMV,3352.78,94,84,2023-11-03,2023-11-24,35.66787234042553
2023-11,Banco de Occidente,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,6987.97,203,157,2023-11-03,2023-11-24,34.42349753694582
2023-11,Banco de Occidente,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,16386.35,492,281,2023-11-03,2023-11-24,33.30558943089431
2023-11,Banco de Occidente,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,26251.52,817,357,2023-11-03,2023-11-24,32.131603427172585
2023-11,Banco de Occidente,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,45684.17,1651,667,2023-11-03,2023-11-24,27.67060569351908
2023-11,Banco de Occidente,6,Mayor a 100 SMLMV,5467.07,243,151,2023-11-03,2023-11-24,22.498230452674896
2023-11,Bancolombia,1,Menor o igual a 3 SMLMV,467454.64999999997,12818,3984,2023-11-03,2023-11-24,36.46861054766734
2023-11,Bancolombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,112985.62,3515,1550,2023-11-03,2023-11-24,32.14384637268848
2023-11,Bancolombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,109965.35,3645,1425,2023-11-03,2023-11-24,30.168820301783267
2023-11,Bancolombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,95219.51,3267,1382,2023-11-03,2023-11-24,29.145855524946434
2023-11,Bancolombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,81553.83,2997,1513,2023-11-03,2023-11-24,27.21182182182182
2023-11,Bancolombia,6,Mayor a 100 SMLMV,8032.79,332,271,2023-11-03,2023-11-24,24.195150602409637
2023-11,Bancoomeva,1,Menor o igual a 3 SMLMV,2084.52,70,65,2023-11-03,2023-11-24,29.77885714285714
2023-11,Bancoomeva,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,4401.25,149,136,2023-11-03,2023-11-24,29.538590604026847
2023-11,Bancoomeva,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,9072.41,307,238,2023-11-03,2023-11-24,29.551824104234527
2023-11,Bancoomeva,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,10634.22,370,299,2023-11-03,2023-11-24,28.741135135135135
2023-11,Bancoomeva,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,10853.16,371,317,2023-11-03,2023-11-24,29.253800539083556
2023-11,Bancoomeva,6,Mayor a 100 SMLMV,401.65,14,14,2023-11-03,2023-11-24,28.689285714285713
2023-11,Coopcentral,1,Menor o igual a 3 SMLMV,51.0,2,2,2023-11-17,2023-11-17,25.5
2023-11,Coopcentral,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,113.0,4,4,2023-11-10,2023-11-24,28.25
2023-11,Coopcentral,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,96.0,4,4,2023-11-03,2023-11-24,24.0
2023-11,Coopcentral,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,148.2,7,7,2023-11-03,2023-11-24,21.17142857142857
2023-11,Coopcentral,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,54.0,3,3,2023-11-03,2023-11-24,18.0
2023-11,Finandina,1,Menor o igual a 3 SMLMV,342.32,11,11,2023-11-03,2023-11-24,31.12
2023-11,Finandina,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,3764.41,110,89,2023-11-03,2023-11-24,34.22190909090909
2023-11,Finandina,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,5073.16,149,117,2023-11-03,2023-11-24,34.048053691275165
2023-11,Finandina,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,4641.7699999999995,151,126,2023-11-03,2023-11-24,30.740198675496686
2023-11,Finandina,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,735.61,29,26,2023-11-03,2023-11-24,25.36586206896552
2023-11,Itaú,1,Menor o igual a 3 SMLMV,117.21000000000001,4,4,2023-11-10,2023-11-24,29.302500000000002
2023-11,Itaú,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1295.45,46,34,2023-11-03,2023-11-24,28.161956521739132
2023-11,Itaú,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3706.55,136,88,2023-11-03,2023-11-24,27.25404411764706
2023-11,Itaú,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6799.85,259,117,2023-11-03,2023-11-24,26.254247104247106
2023-11,Itaú,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,12811.12,506,270,2023-11-03,2023-11-24,25.31841897233202
2023-11,Itaú,6,Mayor a 100 SMLMV,2964.27,120,96,2023-11-03,2023-11-24,24.70225
2023-11,Lulo Bank,1,Menor o igual a 3 SMLMV,9587.800000000001,310,212,2023-11-03,2023-11-24,30.9283870967742
2023-11,Lulo Bank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,11420.19,368,224,2023-11-03,2023-11-24,31.033125000000002
2023-11,Lulo Bank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,13854.41,448,237,2023-11-03,2023-11-24,30.92502232142857
2023-11,Lulo Bank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,13445.87,443,223,2023-11-03,2023-11-24,30.351851015801355
2023-11,Lulo Bank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,4528.09,154,84,2023-11-03,2023-11-24,29.403181818181817
2023-11,MiBanco,1,Menor o igual a 3 SMLMV,75.96,2,2,2023-11-24,2023-11-24,37.98
2023-11,MiBanco,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,37.98,1,1,2023-11-17,2023-11-17,37.98
2023-11,MiBanco,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,75.96,2,2,2023-11-03,2023-11-24,37.98
2023-12,BBVA Colombia,1,Menor o igual a 3 SMLMV,68282.45,2031,985,2023-12-01,2023-12-29,33.62011324470704
2023-12,BBVA Colombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,89990.79,2701,1218,2023-12-01,2023-12-29,33.31758237689744
2023-12,BBVA Colombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,127616.95,3888,1509,2023-12-01,2023-12-29,32.8232896090535
2023-12,BBVA Colombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,112814.68,3569,1495,2023-12-01,2023-12-29,31.609604931353317
2023-12,BBVA Colombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,75272.74,2606,1425,2023-12-01,2023-12-29,28.884397544128934
2023-12,BBVA Colombia,6,Mayor a 100 SMLMV,2078.9,88,78,2023-12-01,2023-12-29,23.623863636363637
2023-12,Bancien,1,Menor o igual a 3 SMLMV,1389.72,37,37,2023-12-01,2023-12-29,37.56
2023-12,Bancien,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,5709.120000000001,152,129,2023-12-01,2023-12-29,37.56
2023-12,Bancien,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,11005.08,294,210,2023-12-01,2023-12-29,37.43224489795919
2023-12,Bancien,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,1389.72,37,35,2023-12-01,2023-12-29,37.56
2023-12,Banco AV Villas,1,Menor o igual a 3 SMLMV,5127.7300000000005,156,135,2023-12-01,2023-12-29,32.87006410256411
2023-12,Banco AV Villas,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,7109.7,223,186,2023-12-01,2023-12-29,31.882062780269056
2023-12,Banco AV Villas,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,9052.38,302,227,2023-12-01,2023-12-29,29.974768211920527
2023-12,Banco AV Villas,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,8750.41,323,218,2023-12-01,2023-12-29,27.091052631578947
2023-12,Banco AV Villas,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,6891.8,282,197,2023-12-01,2023-12-29,24.439007092198583
2023-12,Banco AV Villas,6,Mayor a 100 SMLMV,397.83,18,18,2023-12-01,2023-12-29,22.101666666666667
2023-12,Banco Agrario,1,Menor o igual a 3 SMLMV,924.3,28,28,2023-12-01,2023-12-29,33.010714285714286
2023-12,Banco Agrario,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2561.8399999999997,79,79,2023-12-01,2023-12-29,32.42835443037974
2023-12,Banco Agrario,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2261.2799999999997,81,81,2023-12-01,2023-12-29,27.917037037037034
2023-12,Banco Agrario,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,1245.22,51,51,2023-12-01,2023-12-29,24.41607843137255
2023-12,Banco Agrario,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,614.48,22,22,2023-12-01,2023-12-29,27.930909090909093
2023-12,Banco Caja Social,1,Menor o igual a 3 SMLMV,92637.67,2541,1857,2023-12-01,2023-12-29,36.45717040535222
2023-12,Banco Caja Social,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,63436.729999999996,1821,1305,2023-12-01,2023-12-29,34.83620538165843
2023-12,Banco Caja Social,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,48245.67,1521,1019,2023-12-01,2023-12-29,31.71970414201183
2023-12,Banco Caja Social,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,20056.0,699,478,2023-12-01,2023-12-29,28.69241773962804
2023-12,Banco Caja Social,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,5926.27,227,181,2023-12-01,2023-12-29,26.106916299559472
2023-12,Banco Caja Social,6,Mayor a 100 SMLMV,130.05,6,6,2023-12-01,2023-12-29,21.675
2023-12,Banco Davibank,1,Menor o igual a 3 SMLMV,274919.43,7323,2831,2023-12-01,2023-12-29,37.541913150348215
2023-12,Banco Davibank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,147992.47999999998,3950,541,2023-12-01,2023-12-29,37.46645063291139
2023-12,Banco Davibank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,206583.49,5525,668,2023-12-01,2023-12-29,37.390676923076924
2023-12,Banco Davibank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,245385.99,6609,937,2023-12-01,2023-12-29,37.129064911484335
2023-12,Banco Davibank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,672547.13,18190,1089,2023-12-01,2023-12-29,36.973454095656955
